Id,Label,timeset,modularity_class
"谦谦",,,3
"格里昂酒店管理学院",,,3
"海蝶音乐",,,2
"认真的雪",,,3
"丑八怪",,,3
"绅士",,,3
"你还要我怎样",,,3
"刚刚好",,,3
"几个你",,,3
"方圆几里",,,3
"渡",,,3
"初学者",,,3
"谦友",,,3
"高磊鑫",,,3
"君君",,,23
"我们的少年时代",,,23
"妈妈像花儿一样",,,3
"男人帮·朋友",,,3
"胜女的代价",,,23
"网球王子",,,23
"第一百个新娘",,,3
"人命关天",,,3
"老娘舅",,,3
"弘一大师",,,3
"看见你的声音",,,23
A测试之爱情大冒险,,,3
"音乐江湖",,,3
"爱缤纷",,,3
"一只狗的大学时光",,,3
"断背山[美国2005年李安执导电影]",,,2
"断臂山",,,2
"派拉蒙影业",,,2
"詹姆士·沙姆斯",,,2
"爱情",,,2
"腾讯视频",,,2
"宪法[法律名]",,,22
constitution,,,22
"山东鲁能泰山足球俱乐部",,,15
"中国足球协会超级联赛",,,15
"李霄鹏",,,15
NINJA,,,5
"理查德·克莱德曼",,,3
Richard Clayderman,,,3
1953年12月28日,,,3
"法国巴黎国立音乐学院",,,3
"《献给爱丽丝》",,,3
"献给爱丽丝",,,3
"梦中的婚礼",,,3
"镜像[一种文件形式]",,,1
"金手指[内存条的金黄色导电触片]",,,1
"亥豕格",,,5
"庐山格",,,5
"庐山真面目",,,5
"移铃格",,,1
"在熙",,,23
"李贤均",,,23
1980年5月25日,,,23
"金基德",,,23
"全基尚",,,23
"空房间",,,23
"豪杰春香",,,23
"魔女幼熙",,,23
"一场风花雪月的事",,,23
Mandate神赋予的任务,,,23
"恶魔双胞胎",,,23
"一片丹心要劈腿",,,23
"格斗术",,,15
"血滩屠亡",,,23
"赤色人鬼恋",,,23
"你太过分了",,,23
"吸血鬼侦探",,,23
"守护家族",,,23
"张玉贞",,,23
May Queen,,,23
"女人的色彩",,,23
"爱情万万岁",,,176
"传说的故乡",,,23
"三个爸爸一个妈妈",,,23
"热血老师",,,23
"在你身边真好",,,23
"海螺",,,23
"学校2",,,23
"顺风妇产科",,,23
"好朋友们",,,23
"我心荡漾",,,23
"恐怖的眼睛",,,23
"山",,,5
"五笔字型",,,5
"王永民",,,5
"外戚",,,3
"神话[2010年胡歌、白冰主演的穿越玄幻电视剧]",,,2
"上影英皇文化发展有限公司",,,2
2010年1月2日,,,2
"蒋家骏",,,2
"李海蜀",,,2
"吴跃明",,,2
CCTV-8,,,2
"拉斐尔·范德法特",,,15
1983年2月11日,,,176
"中日德兰州足球俱乐部",,,15
"西尔维娅",,,15
"狮城",,,16
"星洲",,,23
"星岛",,,23
1965年8月9日,,,23
"李光耀",,,3
"花园城市",,,16
"电阻器",,,1
"陈佳[邓丽君文教基金会签约歌手]",,,23
Teresa,,,23
"佳佳",,,23
"天蝎",,,23
AB,,,23
DJ[唱片骑师],,,2
"全真教[宗教]",,,3
"全真道",,,3
"全真派",,,3
"道教宗派",,,3
"重阳宫",,,3
"纳米技术[物理学术语]",,,29
"毫微技术",,,29
1981年,,,29
"玛克西姆·高尔基",,,3
"阿列克塞·马克西莫维奇·彼什科夫",,,3
"俄罗斯族",,,3
1936年6月18日,,,3
"潘越[电视剧《神探狄仁杰》中角色]",,,3
"武周",,,3
699年,,,3
"齐虎",,,3
"王磊",,,3
"死亡之神",,,3
"法国[法兰西共和国]",,,3
1789年7月14日,,,3
"《马赛曲》",,,3
FRA,,,3
.fr,,,3
"香根鸢尾",,,3
"珍珠",,,22
"自由、平等、博爱",,,3
"法兰西银行",,,3
"秋千格",,,5
"问苍茫大地",,,5
"赵灵儿",,,16
"龙芯",,,1
"下楼格",,,5
"低头",,,5
"上楼格",,,53
"登楼",,,53
"上下楼格",,,5
"移珠格",,,1
"臂钏",,,22
"首饰",,,22
"辘轳格",,,5
"辘轳韵",,,5
"申根协定",,,22
1985年6月14日,,,22
1995年3月26日,,,22
"黄家强[创作歌手、摇滚乐队Beyond贝斯手]",,,23
Steve Wong,,,23
"阿强",,,23
1964年11月13日,,,23
"是错也再不分",,,23
"醒你",,,23
"祝你愉快",,,23
Be Right Back,,,23
"毕家索的马",,,23
"长空",,,23
"好好",,,23
"时代序曲",,,23
Makiko,,,23
"苟伟",,,23
"米兰内罗",,,3
"姜熙健",,,23
1978年2月24日,,,23
"龙仁大学",,,23
Jungle Entertainment,,,23
"河东勋",,,23
"宋智孝",,,23
"郑仁",,,23
"吉林雾凇[吉林市自然景观]",,,1
"自然奇观",,,1
"黑楠",,,23
1976年9月12日,,,23
"《蓝色理想》",,,23
"李艾",,,23
"阿桑",,,23
"卷帘格",,,176
"猜谜语",,,176
"火药[可由火花、火焰等引起燃烧的药剂]",,,22
gunpowder,,,22
114[114查号台],,,1
"号码百事通",,,1
"死海古卷",,,5
"凯莉·克莱森",,,23
1982年4月24日,,,23
"艾薇儿·拉维尼",,,23
A Moment Like This,,,23
since u been gone,,,23
because of you,,,23
"热舞狂潮",,,23
1966年6月23日,,,23
"赛车手",,,15
"依靠",,,176
"心太软",,,23
"伤心太平洋",,,23
"对面的女孩看过来",,,23
"天涯",,,23
"春天花会开",,,23
"韩城攻略",,,23
"树大招风",,,176
"新楚留香",,,23
Richard Marks,,,23
"许杰辉",,,2
"李宗盛",,,23
"沉默的证人",,,176
"落跑吧爱情",,,23
"妈祖迺台湾",,,23
"明天记得爱上我",,,23
"双城计中计",,,23
"迷途追凶",,,23
"夺命金",,,176
"杨门女将之军令如山",,,23
"火龙对决",,,23
"龙凤店",,,23
"神枪手",,,176
"合约情人",,,23
"放逐",,,176
20 30 40,,,176
"大事件",,,23
"飞鹰女侠",,,176
"六楼后座",,,23
"绝种好男人",,,176
"生死拳击",,,23
"嫁个有钱人",,,176
"天荒情未老",,,23
"生死速递",,,23
"星愿",,,23
"想飞-傲空神鹰",,,23
"官兵捉强盗",,,23
"深夜食堂",,,23
"台北爱情故事",,,23
"梦醒时分",,,23
"意难忘",,,23
"欧洲[地球七大洲之一]",,,16
Europe,,,16
"欧罗巴洲",,,16
"菲利波·因扎吉",,,15
"菲利普·因扎吉",,,15
"大因扎吉",,,15
"皮亚琴察",,,15
"威尼斯足球俱乐部",,,15
"教练",,,15
"螺旋格",,,5
"玛丽·居里",,,3
1934年7月4日,,,3
"皮埃尔·居里",,,3
"双钩格",,,5
"已巳",,,5
"陈晓东[中国香港歌手、演员]",,,176
"东东",,,176
"阿东",,,176
XT,,,176
"比我幸福",,,176
"风一样的男子",,,176
"心有独钟",,,176
"王妤娴",,,176
"魏蔓",,,176
"裴唯莹",,,176
"尹航",,,176
"袁文康",,,176
"唐艺昕",,,176
"新龙门客栈",,,176
"上海五虎",,,176
"何所冬暖，何所夏凉",,,176
"加油爱人",,,176
"爱情急整室",,,176
"拜金女王",,,23
"聊斋奇女子之侠女",,,176
"砚道",,,176
"香粉传奇",,,176
"一千个秋天",,,176
"海的誓言",,,176
"新楚留香之香帅传奇",,,176
"僵尸福星",,,176
"天亮·分手",,,176
"绑架大明星",,,23
"孩子不坏",,,176
"幸存日",,,176
A面B面,,,23
"终极匹配",,,23
"海角情缘",,,176
"我的美丽乡愁",,,176
"停不了的爱",,,176
"苹果的滋味",,,176
"行运一条龙",,,176
"虎度门",,,176
"飞虎雄心2之傲气比天高",,,176
"雪儿·克罗",,,23
"美利坚",,,3
1962年2月11日,,,23
"天下论坛",,,1
"刀郎[中国内地男歌手]",,,23
"刀哥",,,23
"刀刀",,,23
"黄花",,,23
1971年6月22日,,,23
"啊呀啦嗦",,,23
2002年的第一场雪,,,23
"冲动的惩罚",,,23
"爱是你我",,,23
"黄玫瑰",,,23
"西海情歌",,,23
"披着羊皮的狼",,,23
"朱梅",,,23
"曾毅",,,23
"夏日星[日本动画片《火影忍者》插曲]",,,2
"舍得[网络剧《双世宠妃》片尾曲]",,,16
"王呈章",,,16
"仓雁彬",,,16
"王鹏",,,16
"企业资源计划[ERP]",,,4
Enterprise Resource Planning,,,4
1990年,,,4
"沂蒙山小调[山东民歌]",,,2
"艺术",,,29
"独唱",,,2
"民族音乐",,,2
"信阳[河南省地级市]",,,16
0376,,,16
"桂花",,,8
"牵萝格",,,5
"加拿大[北美洲国家]",,,3
"渥太华",,,3
"《啊，加拿大》",,,3
"加拿大元",,,3
.ca,,,3
"枫叶",,,3
"枫树",,,3
"多伦多",,,16
"加拿大航空公司",,,3
"加拿大维亚铁路",,,3
"加拿大国家电视塔",,,3
"枫叶之国",,,3
"天津市天津中学",,,29
"陈晓明",,,29
"上海绿地申花足球俱乐部",,,14
"上海虹口足球场",,,14
"上海绿地体育文化发展有限公司",,,14
"吴金贵",,,14
"康桥基地",,,14
"张玉良",,,14
"吴晓晖",,,14
"木质素",,,1
"白度",,,1
"滨崎步",,,23
1978年10月2日,,,23
"堀越高校",,,23
"长濑智也",,,23
"曼纽尔·舒尔茨",,,23
"深田恭子",,,23
"京野琴美",,,23
"伊势谷友介",,,23
"摩尔质量",,,23
dearest,,,23
TO BE,,,23
"未成年",,,23
"沉月",,,23
"紫眸少女",,,23
"流砂幻爱",,,23
"摘领格",,,3
"利息",,,22
interest,,,22
"脱帽格",,,5
"文学体裁",,,5
"科学幻想小说",,,5
"玛丽·雪莱",,,5
"八里沟",,,3
"国家AAAA级景区",,,16
"一线天",,,16
"河南省新乡市",,,3
"街舞",,,2
"易帜格",,,5
"遗珠格",,,5
"朱梦魁",,,3
"科学假说",,,1
"《中国大百科全书》",,,1
"巩俐",,,23
"女王",,,3
"泽东电影公司",,,23
"秋菊打官司",,,23
"霸王别姬",,,176
"红高粱",,,23
"大红灯笼高高挂",,,23
"活着",,,23
"菊豆",,,176
"归来",,,176
"漂亮妈妈",,,23
"黄和祥",,,23
"张艺谋",,,23
"黄定宇",,,23
"高景文",,,176
"贾宏声",,,176
"兰心大剧院",,,23
"西游记之孙悟空三打白骨精",,,23
"我知女人心",,,23
"少年汉尼拔",,,23
"周渔的火车",,,23
"中国匣",,,23
"风月",,,176
"西楚霸王",,,176
"画魂",,,176
"天龙八部之天山童姥",,,23
"赌侠Ⅱ之上海滩赌圣",,,23
"古今大战秦俑情",,,23
"代号美洲豹",,,23
"一代妖后",,,176
"网络工作室",,,4
"草莓[蔷薇科草莓属植物]",,,8
"蔷薇亚科",,,8
"猫扑网",,,1
"脱靴格",,,54
"弃履",,,54
"眉毛",,,8
brow,,,8
"孙艺珍",,,23
1982年1月11日,,,23
"假如爱有天意",,,23
"夏日香气",,,23
"我脑海中的橡皮擦",,,23
"妻子结婚了",,,23
"摩天楼",,,23
"海盗",,,23
"德惠翁主",,,23
"尹恩惠",,,23
"林允儿",,,23
"郭在容",,,23
"现在，很想见你",,,23
"没有秘密",,,23
"坏蛋必须死",,,23
"共犯",,,23
"我的见鬼女友",,,23
"白夜行",,,23
"无防备都市",,,23
"搭讪的法则",,,23
"外出",,,23
"我脑中的橡皮擦",,,23
"疯狂初恋",,,23
"向左爱向右爱",,,23
"醉画仙",,,23
"鲨鱼",,,23
"个人取向",,,23
"聚光灯",,,23
"恋爱时代",,,23
"大望",,,23
"恩怨两姐妹",,,23
"期艾格",,,3
"钢之炼金术师[BONES公司2003年改编的电视动画]",,,2
Fullmetal Alchemist,,,2
"荒川弘",,,2
"水岛精二",,,2
"伊藤嘉之",,,2
"大岛满",,,2
ANIPLEX,,,2
"沭阳县",,,3
"建陵",,,3
"沭阳站",,,3
"动力火车[台湾流行摇滚音乐团体]",,,23
"排湾族",,,23
"背叛情歌",,,23
"无情的情书",,,23
"明天的明天的明天",,,23
"当",,,23
"那就这样吧",,,23
"忠孝东路走九遍",,,23
"颜志琳",,,23
"尤秋兴",,,23
"钢琴木马",,,23
"天后之征",,,23
PMAM,,,23
"五岳[中国五岳]",,,16
"泰山",,,16
"衡山",,,16
"华山",,,16
"恒山",,,16
"嵩山",,,16
PCB[印制电路板],,,1
"印制线路板",,,1
"加冠格",,,176
"加冕",,,176
"大江东去",,,176
"纳履格",,,5
"进履",,,5
"济源",,,16
"紫薇",,,16
"联珠格",,,55
"连珠",,,55
"周育民",,,23
"仔仔",,,23
1981年6月9日,,,23
"痞子英雄",,,23
"金大班",,,23
"彼岸1945",,,23
"深情密码",,,23
"新天生一对",,,23
"烈火如歌",,,23
"喻虹渊",,,23
"徐熙媛",,,23
"吴建豪",,,23
"言承旭",,,23
"李国毅",,,23
"天生不对",,,23
"宅女侦探桂香",,,23
"回到爱开始的地方",,,176
"早见，晚爱",,,23
"忠烈杨家将",,,23
"与时尚同居",,,23
"斗茶",,,23
"蝴蝶飞",,,23
"柜中美人",,,23
"这里发现爱",,,23
"美味关系",,,23
"流星花园Ⅱ",,,23
"贫穷贵公子",,,23
"兔儿爷[玩具]",,,5
"中秋",,,5
"细胞[生物学中构成生物体的基本单位]",,,1
"亳州",,,16
"谯国",,,16
"谯城",,,16
"谯县",,,16
"芍药",,,16
"泡桐树",,,16
"大连实德足球俱乐部",,,3
"大连金州体育场",,,3
"徐明",,,3
"朴成华",,,3
"澳大利亚",,,16
"澳洲",,,16
"堪培拉",,,16
1788年1月26日,,,16
"澳元",,,16
.au,,,16
"金合欢",,,16
"刘若英",,,23
"奶茶",,,23
"后来的我们",,,23
"为爱痴狂",,,23
"很爱很爱你",,,23
"我等你",,,23
"后来",,,176
"粉红女郎",,,23
"当爱在靠近",,,23
"亲爱的路人",,,23
"钟小江",,,23
"刘咏尧",,,23
"汤唯",,,23
"陈鲁豫",,,23
"李大齐",,,176
"少女小渔",,,23
"相爱相亲",,,23
"五月天3DNA",,,23
"连环局",,,23
"心中有鬼",,,23
"双瞳",,,23
"夜奔",,,176
"候鸟",,,23
"新十字街头",,,23
"征婚启事",,,23
"美丽在唱歌",,,23
"飞天",,,23
"新喋血双雄",,,23
"今天不回家",,,176
"南京1937",,,23
"我的美丽与哀愁",,,23
"半路父子",,,23
"上海往事",,,23
"新结婚时代",,,176
"双响炮",,,176
"似水年华",,,176
"人间四月天",,,176
"住在十字架里的母亲",,,23
"日落紫禁城",,,176
"托特纳姆热刺足球俱乐部",,,15
"温布利球场",,,15
"丹尼尔·列维",,,15
"折胫格",,,5
"缓带",,,5
"不胫而走",,,5
"电容器",,,1
capacitor,,,1
"蔡卓妍",,,176
"叮当",,,176
"少林",,,176
"面包超人",,,176
"玫瑰岗学校",,,176
"英皇娱乐集团",,,176
"戏王之王",,,176
"雏妓",,,176
"二缺一",,,176
"陈伟霆",,,29
"蔡就胜",,,176
"会痛的十七岁",,,176
"仙球大战",,,176
"断片之险途夺宝",,,176
"潜龙风云",,,176
"放手爱",,,176
"快乐大本营之快乐到家",,,23
"我老公不靠谱",,,176
"翡翠明珠",,,176
"美丽密令",,,176
"第十九层空间",,,176
"疯狂粉丝王",,,176
"妄想",,,176
"再说一次我爱你",,,176
"大无畏",,,176
"千机变Ⅱ：花都大战",,,176
"了不起的爸爸",,,176
"阿孖有难",,,176
"身骄肉贵",,,176
"见习黑玫瑰",,,176
"追击8月15",,,176
"我老婆未满十八岁",,,176
"自从他来了",,,176
PTU机动部队,,,176
"欢乐元帅",,,176
"呼叫大明星",,,23
2半3更之困车立,,,176
"一起喝彩",,,176
"青春@Y2K",,,176
"艺人",,,23
"徐光启",,,3
"保禄",,,3
"文定",,,3
"少保",,,22
"投影格",,,3
"北京电影学院摄影系",,,23
"陈婷",,,23
"张末",,,23
"肖华",,,23
"孟丹青",,,23
"甘国亮",,,23
"马荣成",,,3
"艾米",,,23
"金陵十三钗",,,23
QQ空间,,,1
"越前龙马",,,23
12月24日,,,23
"美国洛杉矶",,,3
"墨绿色",,,23
"琥珀色",,,23
All or Nothing,,,23
"左手",,,23
"探骊格",,,56
"骊珠",,,56
"教育硕士",,,5
"日语输入法",,,1
"玉皇大帝",,,3
"正月初九",,,3
"回文格",,,5
"充耳不闻",,,5
"隐目格",,,5
"藏珠格",,,5
"鲲鹏展翅",,,5
"张含韵",,,23
"张小花",,,3
"兰陵王妃",,,23
"酸酸甜甜就是我",,,23
"想唱就唱",,,23
"最想念的季节",,,23
"妈妈我爱你",,,23
"赵丽颖",,,23
"欧阳娜娜",,,23
"安又琪",,,23
"初恋未满",,,23
"新萧十一郎",,,23
"重耳传",,,176
"因为爱情有晴天",,,23
"奇异家庭",,,176
"安逗与黑仔",,,23
"龙凤呈祥",,,23
"浪击天涯",,,23
"反切格",,,5
"枪林",,,5
"仓木麻衣",,,23
"和族",,,3
"作词家",,,23
"立命馆大学",,,23
Secret Of My Heart,,,23
Time after time～在落花纷飞的街道上～,,,23
secret of my heart,,,23
"总统[国家元首称谓]",,,22
President,,,22
"萨克斯[乐器]",,,3
"阿道夫·萨克斯",,,3
"比利时",,,15
1840年,,,3
"邓稼先[中国科学院院士]",,,3
"许鹿希",,,3
"西南大学[中国重庆市境内教育部直属高校]",,,29
"张卫国",,,29
4月18日,,,29
"猪[脊椎动物、哺乳动物、家畜]",,,8
"偶蹄目",,,8
"猪形亚目",,,8
"猪科",,,8
pig,,,8
"龙塔[哈尔滨著名建筑]",,,16
Dragon Tower,,,16
"中国哈尔滨",,,16
"钢",,,16
"三顾茅庐[三国典故]",,,5
sincerity,,,5
"隆中对",,,5
"三国鼎立",,,5
"列夫·尼古拉耶维奇·托尔斯泰[俄国批判现实主义作家]",,,22
"亚斯纳亚-博利尔纳",,,22
1828年9月9日,,,22
1910年11月20日,,,22
"喀山大学",,,22
"狐狸[食肉目犬科动物]",,,8
"狐亚科",,,8
"狐属",,,8
"带目格",,,5
"河北理工大学",,,29
"世界八大奇迹",,,16
"抵销格",,,5
"高速铁路",,,16
"自然地理",,,16
"三位一体[Frozenbyte制作游戏]",,,20
"微生物[个体难以用肉眼观察的一切微小生物]",,,8
"资讯",,,1
information,,,1
"个人网站",,,22
"维尼[美国迪士尼卡通角色]",,,23
"《小熊维尼》",,,23
"北京国安足球俱乐部",,,15
"北京工人体育场",,,15
"中信集团",,,15
"王凯[中国内地男演员]",,,176
"如果蜗牛有爱情",,,176
"黄克功案件",,,176
"英雄本色2018",,,176
"郭晓然",,,176
"张晓谦",,,176
"孔笙",,,2
"嫌疑人X的献身",,,23
"大江大河",,,176
"欢乐颂2",,,176
"放弃我，抓紧我",,,176
"欢乐颂",,,176
"女人的天空",,,176
"青丘狐传说",,,176
"他来了，请闭眼",,,23
"青岛往事",,,176
"等你爱我",,,23
"新神探联盟",,,176
"知青",,,176
"枪炮侯",,,176
"丑女无敌完美季",,,176
"丑女无敌3",,,176
"丑女无敌第二季",,,23
"丑女无敌第一季",,,176
"围屋里的桃花",,,176
"寒秋",,,176
"真·三国无双",,,176
"黄金时代",,,23
"申纪兰",,,176
"逆袭",,,176
"我的狗狗我的爱",,,176
"陈冠希[加拿大温哥华籍歌手、演员]",,,176
1980年10月7日,,,176
"无间道Ⅱ",,,176
"狗咬狗",,,176
"陈兴华",,,176
"陈文缓",,,176
"黄婉君",,,176
"陈文媛",,,176
"邓丽欣",,,176
"洪文安",,,176
"杨永晴",,,176
"谢芷蕙",,,176
"几近完美",,,176
"情癫少女",,,176
"蝙蝠侠：黑暗骑士",,,176
"鼠辈横行",,,176
"咒怨2",,,23
"月光浪子",,,176
"新扎师兄",,,176
"求爱上上签",,,176
"时差7小时",,,176
A-1头条,,,176
"无间道3：终极无间",,,176
"神勇铁金刚",,,176
"爱君如梦",,,176
"愿望树",,,176
"生存还是毁灭·逃亡者",,,176
"特警新人类2",,,176
"艳女沟双雄",,,176
"探灵档案",,,176
"八大豪侠",,,176
"杭州[浙江省省会]",,,16
"临安",,,16
"钱塘",,,16
"武林",,,16
"杭州萧山国际机场",,,16
"——",,,16
"徐立毅",,,16
"养鸡[中国内地流行乐男歌手]",,,23
"张航",,,23
"重庆市",,,3
1991年2月6日,,,23
"风油精",,,23
"超新星",,,23
"妮可·基德曼",,,23
1967年6月20日,,,23
"小岛惊魂",,,23
"时时刻刻",,,23
"红磨坊",,,23
"兔子洞",,,23
"汤姆·克鲁斯",,,23
"凯丽·华盛顿",,,23
"尼古拉斯·凯奇",,,23
"金翅雀",,,23
"触不可及",,,23
"海王",,,1
"她来到我身边",,,23
"被清除的男孩",,,23
"无间炼狱",,,23
"牡丹花下",,,23
"派对把妹秘诀",,,23
"圣鹿之死",,,23
"天才捕手",,,23
"小门神",,,23
"雄狮",,,23
"陌生之地",,,23
"谜一样的双眼",,,23
"方氏家族",,,23
"沙漠女王",,,23
"帕丁顿熊",,,23
"摩纳哥王妃",,,23
"在我入睡前",,,23
"铁路劳工",,,23
"斯托克",,,23
"海明威与盖尔霍恩",,,23
"报童",,,23
"随波逐流",,,23
"非法入侵",,,23
"九",,,23
"澳洲乱世情",,,23
"致命拜访",,,23
"婚礼上的玛戈特",,,23
"黄金罗盘",,,23
"快乐的大脚",,,23
"皮毛",,,23
"翻译风波",,,23
"家有仙妻",,,176
"复制娇妻",,,23
"重生",,,14
"人性污点",,,15
"狗镇",,,23
"冷山",,,23
"战栗空间",,,23
"生日女郎",,,23
"大开眼戒",,,23
"巫法闯情关",,,23
"和平缔造者",,,23
"淑女本色",,,23
"危险好男人",,,23
"永远的蝙蝠侠",,,23
"不惜一切",,,23
"体热边缘",,,23
"情深到来生",,,23
"大地雄心",,,23
"情挑玉女心",,,23
"义胆风云",,,23
"雷霆壮志",,,23
"航越地平线",,,23
"翡翠城市",,,23
"少年擒寇记",,,23
"大小谎言",,,23
"谜湖之巅第二季",,,23
An Australian in Rome,,,23
Room to Move,,,23
Winners,,,23
Matthew and Son,,,23
A Country Practice,,,23
Chase Through the Night,,,23
Five Mile Creek,,,23
"布兰妮·斯皮尔斯",,,23
"小甜甜",,,23
1981年12月2日,,,23
"美国广播唱片公司",,,23
"爱的初告白",,,23
Toxic,,,23
Till The World Ends,,,23
"贾森·亚历山大",,,23
"杰森·特拉维克",,,23
"贾斯汀·汀布莱克",,,23
toxic,,,23
gimme more,,,23
"爱情玩咖",,,23
hold it against me,,,23
"砸烂他的摄影机",,,23
"老爸老妈的浪漫史",,,23
"波利死后",,,23
"超码的我",,,23
"王牌大贱谍3",,,23
"穿越乡间路",,,23
"米克",,,23
"欢乐合唱团",,,23
westlife,,,2
"西城男孩",,,2
"爱尔兰",,,3
Home,,,2
Against All Odds,,,2
Mandy,,,2
swear it again,,,2
home,,,2
beautiful world,,,2
"邯郸职业技术学院",,,29
"建筑工程技术",,,29
"机电工程系",,,29
"艺术系",,,29
"连环格",,,176
"连环扣",,,176
"海伦·凯勒",,,3
1968年6月1日,,,3
"女作家",,,3
"社会主义",,,3
"山西京宇磁源新材料有限公司",,,29
"电信网",,,1
"闻一多",,,3
"友山",,,3
1946年7月15日,,,3
"现代诗人",,,3
"《七子之歌》",,,3
"遥对格",,,5
JBuilder,,,1
"泄白格",,,5
"露面",,,5
"漏底",,,5
"亚特兰蒂斯[神秘古国]",,,23
Atlantis,,,23
"亚兰",,,23
"德国[德意志联邦共和国]",,,16
"柏林",,,16
1990年10月3日,,,16
"《德意志之歌》",,,16
DEU,,,16
.de,,,16
"复合制",,,16
"德意志联邦银行",,,16
"白鹳",,,16
"九州[《九州幻想》中的奇幻架空世界]",,,16
"九州七天神",,,16
"武林外传[2006年章回体古装情景喜剧]",,,2
"北京联盟影业投资有限公司",,,2
2006年1月2日,,,2
"尚敬",,,2
"宁财神",,,23
"中国中央电视台电视剧频道",,,2
"李国威[闻远达诚管理咨询总裁]",,,3
"金领手记",,,3
"开卷有益[汉语成语]",,,5
"开卷有得",,,5
"人体艺术[艺术名词]",,,1
"玉溪师范学院",,,29
"王力宾",,,29
"《毕业歌》",,,29
5月20日,,,23
"海客",,,22
"藏海诗话",,,5
"吴可",,,5
"苏黄格",,,5
"胡志军[退役足球运动员]",,,3
"三极管",,,1
"半导体",,,1
"意大利[意大利共和国]",,,15
1946年6月2日,,,15
"《马梅利之歌》",,,15
ITA,,,15
"结构化学[化学学科分支]",,,5
"张韶涵[华语流行乐女歌手、影视演员]",,,23
"涵涵",,,23
"小排",,,23
"排骨",,,23
"天涵有限公司",,,23
"寓言",,,5
"遗失的美好",,,23
"欧若拉",,,23
"亲爱的那不是爱情",,,23
"海豚湾恋人",,,23
"爱杀17",,,23
"公主小妹",,,23
"姜柔伊",,,23
"张韶轩",,,23
"胡宇威",,,23
"孙楠",,,23
"寻找爱的冒险",,,23
"烽火孤儿",,,23
"海豚爱上猫",,,23
"天国的嫁衣",,,23
"永不言弃",,,29
"碟仙诡谭2",,,23
"影子爱人",,,23
256巷14号5楼之1,,,23
"病·情",,,23
"把乐带回家",,,23
"短信一月追",,,23
"玛丽莲·曼森[美国工业金属乐队]",,,3
Marilyn Manson,,,3
Antichrist Superstar,,,3
"芙蓉姐姐",,,23
"史恒侠",,,23
"林可",,,23
"清水芙蓉",,,23
"黑桃皇后",,,23
1977年7月19日,,,23
"芙蓉说",,,23
"女神巧遇女汉子",,,23
"月光恋",,,23
"天津泰达足球俱乐部",,,15
1998年2月16日,,,15
"天津泰达投资控股有限公司",,,15
w-inds.,,,23
"橘庆太",,,23
AK-47突击步枪[军事武器枪械],,,22
"中原工学院",,,29
"孔雀河[新疆维吾尔自治区孔雀河]",,,16
"梨香园",,,16
"《西域水道记》",,,16
1960年5月6日,,,16
"幸田来未[幸田来未]",,,23
"大和族",,,3
1982年11月13日,,,23
"甜心战士",,,23
"爱之歌",,,23
KENJI03,,,23
"神田美苑",,,23
"爱上恐龙妹",,,23
"浮世绘[日本的风俗画]",,,13
"藻",,,5
19,,,5
"上下",,,29
"形声",,,5
"王小丫",,,2
1968年1月22日,,,2
"金土地",,,2
"经济半小时",,,2
"开心辞典",,,2
"回家吃饭",,,2
"曹建明",,,2
"吕成功",,,2
"尼格买提·热合曼",,,2
"玉溪花灯",,,2
"中国传媒大学南广学院",,,29
"高福安",,,29
"江苏省教育厅",,,29
"广播电视学院",,,29
"国际传播学院",,,29
"国际教育学院",,,29
"培训中心",,,29
"播音与主持艺术",,,29
"伏羲",,,22
"网络词语",,,5
"鸡西",,,16
"煤城",,,16
0467,,,16
"东北话",,,5
"诚斋诗话",,,5
"杨万里",,,5
"新景矿",,,4
"鹰眼密佛格",,,20
"藤野严九郎",,,3
1945年8月11日,,,3
DIMM,,,1
64位,,,1
CF卡,,,57
Compact Flash,,,57
"康熙来了",,,23
"金星娱乐",,,23
2004年1月5日,,,23
"中天综合台",,,23
"奥国",,,3
"维也纳",,,3
1955年10月26日,,,3
.at,,,3
"贵蛋白石",,,3
"家燕",,,8
"音乐王国",,,3
"山西宏厦建筑工程第三有限公司",,,29
"韩国电影",,,2
"韩影",,,2
"重庆南开中学",,,29
"重庆三中",,,29
"田祥平",,,29
"周光召",,,29
"朱光亚",,,29
"张存浩",,,29
"邹家华",,,29
"科学[认识世界的实践方法]",,,1
science,,,1
"桓仁满族自治县",,,5
"辽宁省本溪市",,,16
"温带大陆性湿润气候",,,16
"西班牙[西班牙王国]",,,15
"西国",,,15
10月12日,,,29
"绿宝石",,,15
"水球",,,15
"伊比利亚半岛",,,15
"刘晓明[中国驻英大使]",,,3
"大连外国语大学",,,29
"埃尔温·隆美尔",,,3
"帝国之鹰",,,3
"日耳曼人",,,3
1944年10月14日,,,3
"王杰[华语创作型男歌手、演员、音乐制作人]",,,23
"浪子",,,3
"孤鹰",,,23
1962年10月20日,,,23
"香港三育书院",,,23
"一场游戏一场梦",,,23
"是否我真的一无所有",,,23
"今生无悔",,,176
"英雄泪",,,23
"忘了你忘了我",,,23
"不浪漫罪名",,,23
"王大为",,,23
"王筱翠",,,23
"莫绮雯",,,23
"张雨生",,,23
"姜育恒",,,23
"忘了你，忘了我",,,23
"论尽一家人",,,23
"上海滩之侠医传奇",,,23
"血溅塘西",,,23
"赌神之神",,,23
"飘忽男女",,,176
"小李飞刀之飞刀外传",,,23
"飙车之车神传说",,,23
